Smiles	Is_Nature_Product	Np Likeness Score
COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(C(C)C)cc2)N1C(=O)C(=O)c1c[nH]c2ccccc12	0	-0.23
COc1cc(O)c2c(=O)oc3cc(O)c(O)c(-c4c(O)c(O)cc5oc(=O)c6c(O)cc(OC)cc6c45)c3c2c1	1	0.73
C=C(C)/C=C/c1ccc2[nH]cc(C/C=N\O)c2c1	1	1.28
FC1(F)CC(n2nc(-c3cnc4[nH]cc(C(F)(F)F)c4c3)cc2C2CCOCC2)C1	0	-0.86
C=C1CC[C@H]2[C@](C)(COC(C)=O)CCC[C@]2(C)[C@H]1C[C@@]12O[C@@H]1[C@@H](O)C(CO)=CC2=O	1	3.35
C[C@@H]1C=CC(=O)[C@@]2(C)CC[C@@H]3[C@@H]4[C@@](C)(CC[C@@]4(C)CO)C[C@@]132	1	2.67
O=C(c1cc(N2CCN(C(=O)n3nnc4ccccc43)CC2)ccc1[N+](=O)[O-])N1CCCCC1	0	-1.86
COC(=O)c1ccc(NC(=O)CSc2snnc2-c2ccc(OC)cc2)c(Br)c1	0	-1.74
COc1cc(O)c2c(c1Cc1ccccc1O)O[C@H](c1ccc(O)cc1)CC2=O	1	1.42
C/C=C/C/C(C)=C\[C@H]1C/C=C/C=C/C[C@H](C)/C=C(\C)[C@@H](OC)C/C=C/[C@@H](O)CC(=O)O1	1	2.73
Cc1cc(CS(=O)(=O)C(C)c2ccc(F)cc2)on1	0	-1.98
C=C1[C@@]2(C)C[C@H]3[C@@]4(C)C(=CC[C@]3(C)[C@]1(C(=O)OC)C(=O)[C@@](C)(O)C2=O)C(C)(C)C(=O)C[C@H]4O	1	2.82
C[N+](C)(C)CCOC(=O)/C=C/c1c[nH]cn1	0	0.76
O=C1C=C[C@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@H]2[C@H]1O[C@H]1C3=O	1	1.64
COC1=CC(=O)O[C@H](c2coc(/C(=C/c3ccc(Cl)[nH]3)CO)n2)[C@@H]1C	1	2.06
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1c2cccc(OCC(=O)O)c2CC[C@@H]1N1CCCC1	0	-0.64
CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1	0	-1.12
NC(=O)C1CCN(C(=O)c2ccc(Cl)c(S(=O)(=O)NCc3ccco3)c2)CC1	0	-2.28
CC(C)=CCC[C@@]12C(=O)CC[C@@H](C)[C@]1(C)CC[C@@](C)(O)[C@H]2Cc1c[nH]c2ccccc12	1	2.01
Cc1oc(=O)c2c(c1C)O[C@]1(C)[C@H](O)C[C@@]3(O)C(C)(C)C(=O)CC[C@]3(C)[C@H]1C2	1	2.24
C/C(=C/CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3=O)C(=O)O	1	3.03
CC(C)(C)c1ccc(-c2nc(S(=O)(=O)c3ccccc3)c(N3CCOCC3)o2)cc1	0	-1.69
C=C1CC[C@@H](Br)C(C)(C)[C@]12CCC(C)(O)C(Cl)C2	1	3.01
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Oc2ccc(-c3ncc[nH]3)cc2)cc1	0	-1.24
CC1=C(C(COC(=O)c2ccccc2)OC(=O)c2ccccc2)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)C(C(COC(=O)c1ccccc1)OC(=O)c1ccccc1)=C3C	0	
O=C(Cc1ccc2c(c1)OCCO2)c1c(O)cc(O)cc1O	0	0.29
CCCCCCCCC(=O)c1cccc(O)c1-c1cc2c(C(=O)CCCCCCCC)cccc2o1	1	0.35
COC(=O)c1cc2cc3c(c(O)c2c(=O)o1)O[C@]1(CC3)CC2=C(O1)C(=O)c1c(O)c(OC)cc(OC)c1C2=O	1	1.3
COCCN1C(=O)N(c2ccccc2)C(=O)C1CC(=O)Nc1cc(OC)cc(OC)c1	0	-1.43
O=C1[C@H](Cc2ccccc2)NC(=O)[C@@]2(O)CCCN12	1	1.23
Cc1oc(-c2ccccc2Cl)nc1CSCC(=O)N1CCCC1	0	-2.15
C#CCCC[C@@H]1OC(=O)CNC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)C1(C)C	1	1.5
CO[C@@H]1C[C@H]2C(C)(C)C(=O)CC[C@]2(C)C2=C1[C@]1(C)CC[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]1(C)CC2	1	3.34
Cc1nc(Nc2nncs2)cc(C2CCCN2C)n1	0	-1.73
CC(C)n1c(/C=C2/C(=O)Nc3ccc(Br)cc32)nc2ccccc21	0	-1.17
CN(C)CCN[C@H](CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)S(C)(=O)=O)c1ccccc1	0	-1.22
COCCN1C(=O)[C@H]2CC[C@@H]1CN(C(=O)CCc1n[nH]c(C)c1C)C2	0	-1.24
O=C(Nc1cccc(-c2ccc(C(F)(F)F)cc2)c1)C(Cl)Cl	0	-1.23
O=C(O)c1ccc(NC(CC(=O)c2cc3ccccc3o2)c2ccc(Cl)cc2)cc1	0	-0.74
CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)C(=O)c4c[nH]c5ccccc45)c3)cc2C(F)(F)F)CC1	0	-1.57
C=C[C@]1(C)CC[C@@](C)(C(C)C)c2cc3c4c(c[nH]c4c21)C[C@@H](CO)NC(=O)[C@H](C(C)C)N3C	1	2.26
CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C	1	3.3
COC(=O)[C@]1(Cc2ccc3c(c2)C[C@H](C(C)(C)O)O3)OC(=O)C(O)=C1c1ccc(O)cc1	1	1.84
C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC(=O)[C@@]5(O)C[C@@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C	0	2.47
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(O)=C(/C(C)=N\[C@@H](CCC(=O)O)C(=O)O)C(=O)[C@@]12C	1	1.82
COc1cc(OC)c(C2COc3c(ccc4c3[C@H](O)[C@H](O)C(C)(C)O4)C2=O)cc1OC	0	1.75
CCOc1ccccc1Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(OC)cc1	0	-1.27
CO[C@H]1O[C@@]2(O)[C@H](O)CO[C@H]3O[C@H]4[C@@H]([C@@H]1CC[C@@H]1C5=C(C(C)C)C[C@H](O)[C@]5(C)CC[C@]14C)[C@]32O	1	2.55
CC[C@@H](Nc1ncnc2c1ncn2-c1ccccc1)c1ccccc1	0	-1.02
CC1=C[C@@H](O)[C@]2(C[C@H]3C(C)=CC[C@H]4[C@](C)(CO)CCC[C@]34C)O[C@@H]2C1=O	1	3.36
CCCc1ccc(-c2onc3c2COc2cc(CN4CC(C(=O)O)C4)ccc2-3)cc1	0	-0.59
C[C@@H]1O[C@@H]2C[C@](O)([C@H]1O)n1c3ccccc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4	1	1.21
CCCCC[C@H]1OC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]1C	1	1.37
Cc1cc(O)cc(O)c1C(=O)O[C@H]1C2=COC(/C=C/CO)=CC2=CC(=O)[C@@]1(C)O	1	2.63
CC(C)C[C@@H](NC(=O)[C@H](O)COS(=O)(=O)O)C(=O)N[C@@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2CC[C@@H](O)N(C2=O)[C@@H](CC(C)C)C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)O[C@@H]1C	1	
Cc1cc(C2CCCN(Cc3ncc(C)o3)C2)n[nH]1	0	-1.9
CC1=C[C@@](C)(O)[C@@H](C)O[C@@H]1/C(C)=C/C=C/C=C/C=C/C(C)=C/[C@]1(C)[C@H]2OC(=O)[C@]1(C)C(=O)[C@@H]2C	1	2.1
COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C/C[C@H](C)OC2=O	1	2.52
CCO[Si](CCCN)(OCC)OCC	0	
O=C(CCCn1ccc(=O)[nH]c1=O)N1CCC[C@H]1C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1	0	-0.74
COc1ccc(OC)c2sc(NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)nc12	0	-2.0
C[C@H]1CCC2=C(COC2=O)[C@@]2(O)CC(C)(C)C[C@@H]12	1	3.02
CO[C@H]1[C@H](O[C@H]([C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](NCCCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)N[C@H](C(=O)O)C(C)C)[C@@H]2CCNC(=N)N2)[C@@H](O)C(C)C)C(=O)O)O[C@H](CN)[C@H]1O	1	0.78
OCc1cccc(O)c1	1	0.85
C[C@@H]1CCC/C=C/CCC(=O)C[C@@H](O)C/C=C\C=C\[C@@H](OC(=O)CCC(=O)O)C/C=C/C=C\C(=O)O1	1	2.11
CCOC(=O)c1c(C)[nH]c(CCC(=O)NCCCN2CCN(c3cccc(Cl)c3)CC2)c1C	0	-1.58
OCc1ccc(O)c(O)c1	1	1.26
Cn1nc2c(c1-c1ccccc1)-c1nc(Nc3ccn(CCN4CCCC4)n3)ncc1CC2	0	-1.4
CC[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O	1	1.88
COc1ccc(CNC(=O)C(=O)[C@H](Cc2ccccc2)NC(=O)CCC(=O)c2cc(OC)ccc2OC)cc1	0	-0.5
Cc1cc(O)cc2oc3cc(O)c4c(c3c12)C(O)OC4=O	1	1.94
COc1oc([C@H]2C[C@@]3(CO2)[C@H](c2ccc([N+](=O)[O-])cc2)[C@]2(C)C=C(C)C=C(C)[C@@H]23)c(C)c(=O)c1C	1	0.93
CC(C(=O)NO)N(Cc1ccccc1[N+](=O)[O-])C(=O)Nc1ccc(F)cc1	0	-1.7
C[C@@H]1Cc2c3c(cc(O)c2C(=O)O1)O[C@@]1(C)[C@@H](O)C[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@@H]1C3	1	2.64
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12	0	1.46
COc1cc(C)c(C(=O)O[C@@H]2C[C@]3(C)[C@H]4[C@@H](O)C(C)(C)C[C@@]4(O)C=C(CO)[C@]23O)c(O)c1	1	2.56
CC(=O)/C(=C\c1ccc(O)c(O)c1)c1c(O)cc(/C=C/c2ccc(O)c(O)c2)oc1=O	1	0.71
Cc1cc(O)c2c3c(ccc2c1)C(=O)c1c(O)cccc1C3=O	1	0.94
C/C(=N\NC(=O)CNC(=O)c1ccccc1F)c1ccco1	0	-2.21
COc1ccc(OC)c(N(C)Cc2c(Br)sc3nc(N)nc(N)c23)c1	0	-1.12
CCCCCCCCCc1cccc(O)c1C=O	1	0.63
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN1CCCC1)c1ccccc1	0	-0.99
CC[C@H](C)[C@@H](O)C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@H](CO)[C@@H](O)[C@H](O)CO)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC	1	0.71
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc5c(c4)CCC(C)(C)O5)c(=O)oc3c2C)OC1(C)C	1	1.1
CCN1CCC2(COCc3cnc(-c4cccnc4)nc32)C1	0	-0.88
CCCCCCCCCCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	0	0.63
CCn1c(SCC(=O)c2ccccc2)nnc1-c1cnccn1	0	-2.41
CC1(N)CCN(c2nc(-c3cccc(-c4ccc(C#N)cc4)c3)cs2)CC1	0	-1.39
Cc1ccc(OCC(=O)N(O)Cc2cccs2)cc1	0	-1.74
N#CCCc1cc2cc[nH]c(=O)c2c2cc(Br)ccc12	0	-0.32
CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)c1ccc(N(Cc2cccnc2)C(=O)c2ccc(O)cc2O)cc1	0	-1.27
CS(=O)(=O)c1ccc(CNC2CCN(c3c[nH]nc3-c3cc(Br)c(O)cc3O)CC2)cc1	0	-0.96
Cc1ccccc1-n1c(Cn2nc(-c3cccc(Cl)c3)c3c(N)ncnc32)cc2cccc(C)c2c1=O	0	-1.12
Cc1cnc(-c2ccccc2C(F)F)nc1NCC1CN(c2cnccn2)C1	0	-1.48
Cc1nn(-c2nc(-c3ccc(Cl)c(Cl)c3)c(SC(C)C)s2)c(C(=O)O)c1-c1cccc(C(F)(F)F)c1	0	-1.59
c1cc(CN2CCC(c3nnc4n3CCCCC4)CC2)c2nonc2c1	0	-2.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O	1	-1.09
O=c1[nH]cnc2c1cc(-c1ccccc1)n2-c1ccccc1	0	-0.83
O=C(C(=O)c1ccccc1Cl)c1ccccc1Cl	0	-0.58
CC[C@@H](C)C[C@@H](C)/C=C(C)/C=C/C=C/C(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O	1	1.53
C[C@H](CO)C1=C2C3=CC=C(C=O)C[C@H](O)[C@]3(C)CC[C@@]2(CO)CC1	1	2.67
COc1cc(/C=C/C(=O)c2cccc(-n3cc(-c4ccccc4)nn3)c2)ccc1O	0	-0.81
C=CCC(NC(C)=O)C(=O)NCc1ccccc1	0	-0.36
C=CCCCC[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](C(=O)N1CCC[C@H]1C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](Cc1ccc(OC)cc1)C(=O)N1CCC[C@H]1c1nccs1)C(C)C)C(C)C)C(C)C	1	
CC(C)(C)[C@@H](O)C(=O)N1CCNC[C@H]1C(=O)NCc1cc(Cl)ccc1CN	0	-0.71
Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(NCc1ccccc1)C(Cl)(Cl)Cl	0	-1.48
COC(=O)CCC1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)[C@@H]2CO1	1	2.02
Cc1ccc(N2CCN(CCC(=O)NCc3nc4ccccc4c(=O)n3-c3ccc(F)cc3)CC2)c(C)c1	0	-1.9
O=C1c2ccc3cc(CCl)cc(O)c3c2C(=O)c2cccc(O)c21	1	0.91
O=c1[nH]c2ccccc2c(-c2ccccc2)c1O	1	0.03
OC(COc1ccc(C2CCNCC2)cc1)CN1CCc2ccccc2C1	0	-0.69
COc1ccc(C(C)=O)cc1Cn1c(C)c(C(=O)NCc2ccc3c(c2)OCO3)sc1=O	0	-1.05
CC(C)CC(=O)N(O)CCCCCNC(=O)CCC(=O)O	1	0.11
C/C1=C/C(=O)O[C@H](CCC[C@@H](O)CCC[C@@H](O)CCC[C@@H](O)CCC[C@H](O)C(C)(C)C)C[C@@H](O)C[C@H](O)CCC[C@@H](O)CCC[C@@H](O)C[C@@H](O)CCCCC1	1	1.03
CN1[C@H](CCCCC(=O)O)C[C@H](O)[C@@H]1Cc1ccccc1	1	0.89
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C	0	-1.61
CC(C)(CN1CN(C(Cc2ccccc2)C(=O)O)CSC1=S)CN1CN(C(Cc2ccccc2)C(=O)O)CSC1=S	0	-0.34
CCc1cc(C(=O)N[C@@H]2C[C@@H](C(=O)NCCc3ccc(F)cc3)N(C(=O)c3coc4ccccc34)C2)n(C)n1	0	-1.31
O=C(Cc1ccccc1)Oc1c(-c2ccc(O)cc2)c(OC(=O)Cc2ccccc2)c2oc3cc(O)c(O)cc3c2c1OC(=O)Cc1ccccc1	1	0.59
O=C(NC1CCS(=O)(=O)C1)C1C2CC3CC(C2)CC1C3	0	-1.37
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2.[O-][n+]1nc2c(-c3ccsc3)cnn2c2cc(Cl)ccc21	0	
COc1c(Cl)cc(Cl)cc1C(=O)c1[nH]c(Cl)c(Cl)c1Cl	1	0.03
COc1ccccc1-c1ccc(SCC(=O)NC2CCCC2)nn1	0	-1.63
CC(=O)N1CC=C(c2ccc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1	0	-1.34
C/C(=C\CCC(C)CO)c1ccc(CO)cc1O	1	1.71
C=C(C)[C@H]1CC[C@@]2(C)CC[C@]3(C)C[C@@H]4[C@H](/C(CO)=C\C[C@H]3[C@H]12)[C@H](O)C[C@@H]4C	1	3.17
O.O=C(NC[C@@H]1C[C@@H]2C=C[C@@H]1C2)NS(=O)(=O)N1CCC(CCNC(=O)c2cccc3cccnc23)CC1	0	-1.1
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3c(n2)CCS3)c1	0	-0.16
Cc1ccc(=O)n(CCC(=N)S)n1	0	-1.83
C=C(C)CC(=O)N/C=C/C(C)=C/[C@@H](C)[C@H]1C/C(C)=C/C=C/CC[C@H](OC(N)=O)[C@@H](O)/C=C/[C@@H](O)CCC/C=C/C(=O)O1	1	2.46
Nc1cc(O)nc2c1CCC2	0	-0.77
CNc1ccccc1-c1nc(C(=O)OC)cs1	1	-1.36
O=C(O)CCc1cccc(O)c1CO	1	1.07
CC(/C=C/C(=O)NO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1	1	1.19
CCCCCc1ccc(-c2cn(-c3ccc(O)c(C(=O)NCCC)c3)nn2)cc1	0	-1.3
CS(=O)(=O)N(CC(=O)N1CCN(c2ccccc2)CC1)c1ccc(Cl)c(C(F)(F)F)c1	0	-2.06
CN(C)Cc1ccccc1Sc1ccc([18F])cc1N	0	-1.33
Cc1ccc2nc(-c3ccc(Cl)c(Cl)c3)c(NCc3ccccc3)n2c1	0	-1.91
Cc1cc(NC(=O)NCc2cccs2)ccc1N1CCC(N2CCCC2C)C1	0	-2.2
C/C(=N\NC(=O)c1sc2c(c1N)CCCC2)c1ccc(S(=O)(=O)N2CCCCC2)cc1	0	-1.98
COc1ccccc1NC(=O)OCCN1C[C@H](C)C[C@H](C)C1	0	-1.21
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)=O)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](OC(=O)NC(C)(C)C)C(C)(C)C)C(=O)O	0	-0.31
CNc1ccc(C(=O)[C@](C)(O)/C=C(C)/C=C/C(N)=O)cc1	1	0.41
CO[C@H](C(=O)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1	1	
C=C1C(=O)C[C@]2(O)[C@H](O)C3=C(CC(C)(C)C3=O)[C@]12C	1	1.97
CN[C@H](C(=O)O[C@@H]1CC[C@@](C)(/C=C/c2ccc3c(c2O)[C@@](O)(c2ccccc2)[C@H](OC)C(=O)N3)C[C@H]1C)C(C)C	1	1.68
CC(C)n1c2ccc(C3CCCCO3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3	0	-0.29
O=c1c2cc(NC(=S)NC3CCCCC3)ccc2nc2n1CCCCC2	0	-1.66
COc1cc(O)c2c(c1)[C@H](O)[C@H]1C[C@](C)(O)[C@@H](O)C[C@@H]1C2=O	1	2.64
COc1ccc(S(=O)(=O)N(CC(=O)Nc2ccccc2C(=O)N2CCOCC2)c2ccc(F)cc2)cc1	0	-2.06
C[C@@H]1OC(=O)c2c(O)cccc2[C@H]1O	1	2.08
C[C@]12CC[C@@H](O)[C@@H](O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	0	2.41
Cc1nnc2nc(-c3ccccc3)nc(-c3ccccc3)n12	0	-1.51
COC(=O)[C@]12C(=O)[C@H](C)O[C@@H]3OC(=O)[C@](C)(C[C@H]4[C@@H](C)C5=CC(=O)OC(C)(C)C5=C[C@@H](O)[C@@]41C)[C@@H]32	1	2.49
Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1Br	0	-2.01
Nc1ncnc2c1ncn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O	1	1.14
Nc1nc(O)c2ncn([C@H]3CO[C@@H](CO)C3)c2n1	0	-0.05
CC[C@](C)(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)[C@@H]1CCCCN1C(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)CNC(=O)CCNC(=O)[C@H](CC(C)C)NC(=O)C(C)(C)NC(=O)[C@](C)(CC)NC(=O)[C@@H]1CCCCN1C(=O)C(C)(C)NC(=O)[C@@H]1CCCCN1C(C)=O)C(=O)N[C@@H](CC(C)C)C[N+]1=C2CCCN2CCC1	1	
NC(=O)[C@@H]1C[C@@H]2CC[C@H](O)C[C@@H]2N1C(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](O)Cc1ccc(O)cc1	1	0.98
CCOC(=O)C(=O)NCC(c1ccco1)S(=O)(=O)c1cccs1	0	-1.87
CCCCC1CCC(C(=O)N(CC(C)C)c2c(N)n(CCCC)c(=O)[nH]c2=O)CC1	0	-1.27
Cn1cc(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c(-c2ccccc2F)n1	0	-1.47
COc1cc(/C=c2\[nH]c(=O)/c(=C/c3ccc(OC)c(OC)c3)[nH]c2=O)cc(OC)c1	0	0.11
CCOC(CNC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc21)OCC	0	-1.54
COc1cc(-c2cccc(OC)c2F)ccc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21	0	-1.32
CC(C)Cn1cc(-c2ccc(CNC(=O)N3Cc4ccccc4C3)cc2)cn1	0	-1.54
Cc1cccc(NC(=O)C2C(=O)N3c4ccccc4Cc4cccc2c43)n1	0	-0.91
CC(=O)O[C@@H]1C[C@H]([C@H](C)[C@@H]2OC(=O)C(C)=C[C@H]2O)[C@@]2(C)CCC3=C(CC[C@@H]4C(=C3)C=CC(=O)OC4(C)C)[C@]12C	1	3.44
CN1CCC(NC(=O)c2c(NC(=O)c3nc(C4CC4)cnc3Nc3cncnc3)cnn2C)CC1	0	-1.56
CCCCN(CCCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2c(Cl)cc(Cl)cn12	0	-1.45
O=C(O)C[C@H](NC(=O)c1cc(=O)[nH]c2ccccc12)C(=O)O	1	-0.26
COC(=O)[C@@H]1C(=O)C(C)=C2O[C@@]3(C[C@]2(C)[C@H]1C)[C@@H](C)CC[C@@H](C(C)(C)O)[C@]3(C)CCC(=O)O	1	1.75
CC(=O)NC(CCCNC(=N)N)C(=O)CCCCCCCCNC(=N)N	1	0.33
Cc1ccc(S(=O)(=O)Nn2c(S)c(C#N)c(-c3ccc(Cl)cc3)c(C#N)c2=O)cc1	0	-1.24
CS[C@H]1CCCC[C@@H]1NC(=O)c1cc(CN2CCC(C#N)(c3ccccn3)CC2)c2ccccn2c1=O	0	-1.09
CCC[C@H]1C(=O)N[C@@]2([C@@H](O)[C@@H]3C=CCCC3)C(=O)O[C@@]12C	1	2.74
COc1ccc(CNC(=O)CSc2nnc(C)c(O)n2)cc1	0	-2.0
CCC[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCSC)NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@H]1C	1	1.14
CC[C@@H](C)[C@]12Oc3cc(C4=C(O)C(=O)C(c5ccc(O)cc5)=C(O)C4=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O	1	1.35
Cc1ccc(Nc2nc(N)nc(CSc3nnc(C)s3)n2)cc1	0	-2.55
CC[C@H](C)/C=C(C)/C=C/C1=CC2=CC3=C(C(C)=O)C(=O)O[C@@]3(C)C(=O)C2=CO1	1	2.85
CCCCCCC[C@@H](C/C=C/CCC(=O)NCCc1c[nH]c2ccccc12)OC	1	0.76
COC(=O)/C(C#N)=C1\NC(=O)c2ccccc21	0	-0.2
Cc1ccc(CNc2ccc(O)cc2)cc1	0	-0.7
C[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)NCC(C)(C)C.O=C(O)/C=C/C(=O)O	0	-0.45
Cc1ccc(C(=O)O)cc1NC(=O)c1ccc(Cn2nc(C)c(Cl)c2C)o1	0	-2.15
C[C@H]1CCCC[C@H](CCCC(Br)Br)c2c(O)cc(cc2O)[C@H](O)[C@@H](C)CCCC[C@H](CCCC(Br)Br)c2c(O)cc(cc2O)[C@@H]1O	1	0.9
COc1ccc(-c2cc(-c3ccc(O[C@@H]4O[C@@H]5O[C@@]6(C)CC[C@H]7[C@H](C)CC[C@@H]([C@H]4C)[C@@]57OO6)cc3)n[nH]2)c(OC)c1	0	1.44
Nc1cc(Cn2c(C(=O)NS(=O)(=O)c3ccccc3N)c(-c3ccc[nH]c3=O)c3cc(Cl)ccc32)ccn1	0	-0.78
O=C([C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)NC2CCCCC2)C1)N1CCCC1	0	-0.08
CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](C)O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O	1	
CNCCCn1ccc2ccc(NC(=N)c3cccs3)cc21.Cl.Cl	0	-1.63
CC(C)=CCC/C(C)=C/CC/C(C)=C/CN1C(=O)c2cccc(O)c2Nc2c(O)cc(O)cc21	1	1.36
CCCOc1cc(OCCCCN(C)C)cc(Oc2cc3c(cc2NS(=O)(=O)c2ccc(OC)c(OC)c2)n(C)c(=O)n3C)c1	0	-0.99
